Gene,adhakari.rpkm,Adhakari_1,Adhakari_2,Adhakari_3,baker.rpkm,Baker_1,Baker_2,Baker_3,fox.rpkm,Fox_1,Fox_2,Fox_3,Fox_4,martin.rpkm,bendjilali.rpkm,risso.rpkm,Risso_1,Risso_2,Risso_3,Risso_4,Risso_5,Risso_6,average.rpkm,average.rpkm.rank,chong.protein,huh.protein,newman.protein,Lawless.protein,cell.cycle.phase,Essential
YLR467W,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,22.3219,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,G1,NA
YML040W,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YML045W,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,77.7326,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YML045W-A,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YML133W-A,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,2.07451,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YML133W-B,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,6.79154,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YMR046C,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YMR046W-A,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,3423.02,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YMR051C,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YMR272W-A,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,2807.76,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YMR307C-A,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,6957.71,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YMR325W,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.345026,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YMR326C,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,viable
YNL013C,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,7.2477,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,viable
YNL144W-A,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YNL284C-A,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YNL337W,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.652864,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YNL338W,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,viable
YNL339C,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,14.7109,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,G1,viable
YNL339W-A,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,3.09403,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YNL339W-B,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,4.25162,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YNR003W-A,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YNR076W,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,21.2182,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YNR077C,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.189589,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YOL103W-A,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YOL166C,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YOL166W-A,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YOR108C-A,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,572.818,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YOR142W-A,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YOR142W-B,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,66.355,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YOR161W-A,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YOR192C-A,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YOR200W,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,9.59428,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,viable
YOR335W-A,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YOR343W-A,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YOR393W,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.585543,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YOR394W,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.418322,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YOR396C-A,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,2.85049,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YOR396W,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,21.9746,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YPL257W-A,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YPL257W-B,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,112.48,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YPL280W,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.338531,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YPL281C,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.585543,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YPL282C,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.418322,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YPL283C,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,16.2743,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,M/G1,NA
YPL283W-A,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.26504,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YPL283W-B,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.217411,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YPR137C-A,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YPR137C-B,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,90.4725,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YPR158C-C,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YPR158W-A,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YPR159C-A,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,viable
YPR160W-A,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
YPR203W,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,29.2105,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,G1,NA
YPR204C-A,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
Q0120,NA,NA,NA,NA,0.004013136,0,0,0.012039409,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.00110435,NA,NA,NA,NA,NA,NA,NA
YGR027W-B,NA,NA,NA,NA,0.004185803,0.012557409,0,0,NA,NA,NA,NA,NA,125.452,0,0,0,0,0,0,0,0,0.001151866,NA,NA,NA,NA,NA,NA,NA
YGR038C-B,NA,NA,NA,NA,0.004185803,0.012557409,0,0,NA,NA,NA,NA,NA,72.8255,0,0,0,0,0,0,0,0,0.001151866,NA,NA,NA,NA,NA,NA,NA
YJR029W,NA,NA,NA,NA,0.004350547,0,0,0.013051642,NA,NA,NA,NA,NA,115.811,0,0,0,0,0,0,0,0,0.0011972,NA,NA,NA,NA,NA,NA,NA
YLL067C,NA,NA,NA,NA,0.006167079,0,0,0.018501238,NA,NA,NA,NA,NA,23.8773,0,0,0,0,0,0,0,0,0.00169708,NA,NA,NA,NA,NA,G1,NA
Q0070,NA,NA,NA,NA,0.007076469,0.021229407,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.001947332,NA,NA,NA,NA,NA,NA,NA
YIL177C,NA,NA,NA,NA,0.008355794,0.011679609,0.013387774,0,NA,NA,NA,NA,NA,12.289,0,0,0,0,0,0,0,0,0.003728589,NA,NA,NA,NA,NA,G1,NA
YML039W,NA,NA,NA,NA,0.008983787,0.012557409,0.014393953,0,NA,NA,NA,NA,NA,108.908,0,0,0,0,0,0,0,0,0.004008817,NA,NA,NA,NA,NA,NA,NA
YJR158W,NA,NA,NA,NA,0.014836021,0,0.044508062,0,NA,NA,NA,NA,NA,3.16883,0,0,0,0,0,0,0,0,0.004083029,NA,NA,NA,NA,NA,NA,NA
YLR157C-B,NA,NA,NA,NA,0.004185803,0.012557409,0,0,NA,NA,NA,NA,NA,108.771,0,0,0,0,0,0,0,0,0.004224856,NA,NA,NA,NA,NA,NA,NA
Q0065,NA,NA,NA,NA,0.003114139,0,0.009342416,0,NA,NA,NA,NA,NA,NA,0,0.006578107,0,0,0,0,0,0.039468641,0.004481086,NA,NA,NA,NA,NA,NA,NA
Q0105,NA,NA,NA,NA,0.003102841,0.009308524,0,0,NA,NA,NA,NA,NA,NA,0.026724549,0,0,0,0,0,0,0,0.004509313,NA,NA,NA,NA,NA,NA,NA
YCL073C,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.0732457,0.051395588,0,0,0,0,0,0,0,0.004839616,NA,NA,NA,NA,NA,NA,NA
Q0140,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0.079347574,0,0,0,0,0,0,0,0.007471688,NA,NA,NA,NA,NA,NA,NA
Q0085,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0.121768009,0,0,0,0,0,0,0,0.011466167,NA,NA,NA,NA,NA,NA,NA
YHL009W-B,NA,NA,NA,NA,0.004076709,0.012230127,0,0,NA,NA,NA,NA,NA,3.59827,0.087781004,0,0,0,0,0,0,0,0.012380558,NA,NA,NA,NA,NA,NA,NA
Q0115,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0.024485713,0.146914279,0,0,0,0,0,0.013501515,NA,NA,NA,NA,NA,NA,NA
YMR050C,NA,NA,NA,NA,0.004185803,0.012557409,0,0,NA,NA,NA,NA,NA,66.8836,0,0,0,0,0,0,0,0,0.018053307,NA,NA,NA,NA,NA,NA,NA
YLL030C,NA,NA,NA,NA,0.067026416,0,0,0.201079249,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.018444585,NA,NA,NA,NA,NA,NA,viable
YCL065W,NA,NA,NA,NA,0.068511054,0,0.205533163,0,NA,NA,NA,NA,NA,4.21579,0,0,0,0,0,0,0,0,0.018854965,NA,NA,NA,NA,NA,G2/M,NA
YAL066W,NA,NA,NA,NA,0.07137539,0.214126169,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.019641373,NA,NA,NA,NA,NA,NA,viable
YKL223W,NA,NA,NA,NA,0.075917655,0,0.227752964,0,NA,NA,NA,NA,NA,0.341611,0,0,0,0,0,0,0,0,0.02089334,NA,NA,NA,NA,NA,NA,NA
YMR324C,NA,NA,NA,NA,0.094333475,0,0,0.283000425,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.025959046,NA,NA,NA,NA,NA,NA,NA
YGR291C,NA,NA,NA,NA,0.103256912,0,0,0.309770735,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.028414631,NA,NA,NA,NA,NA,NA,NA
YLL066C,NA,NA,NA,NA,0.024201254,0.035601284,0,0.037002477,NA,NA,NA,NA,NA,24.6167,0.076657826,0,0,0,0,0,0,0,0.029124516,547.8010562,NA,NA,NA,NA,G1,NA
YLR035C-A,NA,NA,NA,NA,0.012969443,0.019078716,0,0.019829615,NA,NA,NA,NA,NA,43.6464,0,0.022381546,0,0,0.134289276,0,0,0,0.029914049,837.0730906,NA,217,NA,NA,NA,NA
YKL224C,NA,NA,NA,NA,0.127246168,0.177862866,0.203875637,0,NA,NA,NA,NA,NA,0.170957,0,0,0,0,0,0,0,0,0.03501792,NA,NA,NA,NA,NA,NA,NA
YMR322C,NA,NA,NA,NA,0.130506503,0.092668048,0.10622092,0.192630541,NA,NA,NA,NA,NA,0.04843,0,0,0,0,0,0,0,0,0.035914233,22.34423118,NA,NA,NA,NA,NA,viable
YDR544C,NA,NA,NA,NA,0.058929089,0,0.176787266,0,NA,NA,NA,NA,NA,NA,0.221396379,0,0,0,0,0,0,0,0.037065484,NA,NA,NA,NA,NA,NA,NA
YBR200W-A,NA,NA,NA,NA,0.138927481,0,0,0.416782444,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.038230594,NA,NA,NA,NA,NA,NA,viable
YDL246C,NA,NA,NA,NA,0.08294974,0.184818397,0,0.064030822,NA,NA,NA,NA,NA,6.17774,0.088434867,0,0,0,0,0,0,0,0.038691808,157.2090172,NA,NA,NA,NA,NA,NA
Q0297,NA,NA,NA,NA,0.141378175,0.424134526,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.038905027,NA,NA,NA,NA,NA,NA,NA
YLR461W,NA,NA,NA,NA,0.063148855,0,0,0.189446565,NA,NA,NA,NA,NA,0.994363,0,0,0,0,0,0,0,0,0.039679995,NA,NA,NA,NA,NA,NA,viable
YDR203W,NA,NA,NA,NA,0.072085014,0,0,0.216255042,NA,NA,NA,NA,NA,66.6232,0,0,0,0,0,0,0,0,0.045295088,NA,NA,NA,NA,NA,NA,viable
Q0055,NA,NA,NA,NA,0.06456312,0.065993403,0.045387036,0.082308921,NA,NA,NA,NA,NA,NA,0,0.054574832,0.109196609,0,0,0,0.090422172,0.127830213,0.047844304,8.492782201,NA,NA,NA,NA,NA,NA
YER137W-A,NA,NA,NA,NA,0.072075148,0.216225445,0,0,NA,NA,NA,NA,NA,33.9259,0.310389041,0,0,0,0,0,0,0,0.049061421,NA,NA,NA,NA,NA,NA,NA
YGR259C,NA,NA,NA,NA,0.107336903,0.150033982,0.171976728,0,NA,NA,NA,NA,NA,0.409635,0.215371988,0,0,0,0,0,0,0,0.049819222,38.33221051,NA,NA,NA,NA,G2/M,viable
Q0050,NA,NA,NA,NA,0.121241875,0.184892177,0.151380713,0.027452736,NA,NA,NA,NA,NA,NA,0,0.030158772,0,0,0,0,0.180952634,0,0.049984033,31.53722774,NA,NA,NA,NA,NA,NA
YJR157W,NA,NA,NA,NA,0.187055273,0.182272689,0,0.378893131,NA,NA,NA,NA,NA,0.918318,0,0,0,0,0,0,0,0,0.051474602,NA,NA,NA,NA,NA,NA,NA
YOL161C,NA,NA,NA,NA,0.191158594,0.364545378,0.208930405,0,NA,NA,NA,NA,NA,0.16357,0,0,0,0,0,0,0,0,0.052605649,NA,NA,NA,NA,NA,NA,NA
YLR154C-G,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1021.2,0,0,0,0,0,0,0,0,0.053971933,NA,NA,NA,NA,NA,NA,NA
YDL163W,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,64.2607,0.6269244,0,0,0,0,0,0,0,0.059033733,NA,NA,NA,NA,NA,G1,inviable
YGL138C,NA,NA,NA,NA,0.133938066,0.063742761,0.073065257,0.265006178,NA,NA,NA,NA,NA,0.0458749,0,0,0,0,0,0,0,0,0.060256482,24.58578335,NA,NA,NA,NA,NA,viable
YCR097W-A,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,1.81405,0,0,0,0,0,0,0,0,0.060642621,NA,NA,NA,NA,NA,NA,NA
YOR392W,NA,NA,NA,NA,0.156285067,0.298040478,0.170814723,0,NA,NA,NA,NA,NA,0.329253,0,0,0,0,0,0,0,0,0.061242434,NA,NA,NA,NA,NA,NA,NA
YAL004W,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,650.717,0,0.119782719,0,0,0.718696312,0,0,0,0.066033875,NA,NA,NA,NA,NA,NA,viable
YCL076W,0.305087382,0.646257498,0.269004647,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.066421979,NA,NA,NA,NA,NA,NA,viable
YLR154W-A,NA,NA,NA,NA,0.241817364,0.355725732,0,0.369726361,NA,NA,NA,NA,NA,2683.5,0,0,0,0,0,0,0,0,0.06654426,NA,NA,NA,NA,NA,NA,NA
Q0075,NA,NA,NA,NA,0.091929378,0,0.275788135,0,NA,NA,NA,NA,NA,NA,0,0.082939788,0.497638729,0,0,0,0,0,0.07103325,NA,NA,NA,NA,NA,NA,NA
YOR391C,NA,NA,NA,NA,0.030889349,0.092668048,0,0,NA,NA,NA,NA,NA,0.444721,0.665119374,0,0,0,0,0,0,0,0.071130584,NA,NA,NA,NA,NA,S/G2,NA
YGL218W,NA,NA,NA,NA,0.067757282,0.203271847,0,0,NA,NA,NA,NA,NA,37.902,0.145897153,0.082029296,0,0,0,0,0,0.492175774,0.077575959,807.5815057,NA,NA,NA,NA,NA,viable
YMR323W,NA,NA,NA,NA,0.053469261,0.050353871,0.057718217,0.052335695,NA,NA,NA,NA,NA,0.189814,0,0.110027401,0,0,0,0,0.17248339,0.487681018,0.081495869,24.65877866,NA,NA,NA,NA,NA,NA
YEL018C-A,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.65545,0.889316916,0,0,0,0,0,0,0,0.083741671,NA,NA,NA,NA,NA,NA,NA
YGR114C,NA,NA,NA,NA,0.064821998,0,0.194465993,0,NA,NA,NA,NA,NA,17.1113,0.730608051,0,0,0,0,0,0,0,0.086636702,NA,NA,NA,NA,NA,NA,inviable
YBR277C,NA,NA,NA,NA,0.24352421,0.164589518,0.565983113,0,NA,NA,NA,NA,NA,4.55592,0,0,0,0,0,0,0,0,0.087157762,NA,NA,NA,NA,NA,NA,viable
YPR074W-A,NA,NA,NA,NA,0.147839643,0,0.44351893,0,NA,NA,NA,NA,NA,4.01101,0,0,0,0,0,0,0,0,0.088030831,NA,NA,NA,NA,NA,NA,NA
YJL182C,NA,NA,NA,NA,0.220939021,0.208065994,0.238496029,0.216255042,NA,NA,NA,NA,NA,1.29034,0.298676247,0,0,0,0,0,0,0,0.08892555,78.03592089,NA,NA,NA,NA,NA,viable
YNL318C,NA,NA,NA,NA,0.104677399,0,0.186917405,0.127114793,NA,NA,NA,NA,NA,0.201251,0,0.089079486,0,0,0,0,0.139644593,0.394832322,0.092850592,35.64235801,NA,NA,NA,NA,NA,viable
YJR159W,NA,NA,NA,NA,0.08294974,0.184818397,0,0.064030822,NA,NA,NA,NA,NA,6.09307,0.2653046,0.084947642,0.509685849,0,0,0,0,0,0.094649049,137.7021967,NA,NA,NA,NA,NA,NA
YPL021W,NA,NA,NA,NA,0.211578477,0,0.26894233,0.365793102,NA,NA,NA,NA,NA,0,0,0.066974933,0,0,0,0,0.4018496,0,0.095131624,NA,NA,NA,NA,NA,S/G2,viable
YOR388C,NA,NA,NA,NA,0.144509507,0.117002628,0.134114478,0.182411414,NA,NA,NA,NA,NA,2.45225,0.335911748,0,0,0,0,0,0,0,0.100031016,79.34599338,NA,NA,NA,NA,NA,NA
YHR125W,NA,NA,NA,NA,0.072075148,0.216225445,0,0,NA,NA,NA,NA,NA,0.641638,0.620778083,0,0,0,0,0,0,0,0.104745736,NA,NA,NA,NA,NA,NA,viable
YLR157W-E,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,12.1324,1.151261172,0,0,0,0,0,0,0,0.1084074,NA,NA,NA,NA,NA,NA,NA
YFL064C,NA,NA,NA,NA,0.395333796,0.50411418,0.288920903,0.392966304,NA,NA,NA,NA,NA,5.88598,0,0,0,0,0,0,0,0,0.108792086,224.4097013,NA,NA,NA,NA,G1,NA
YHR214C-E,NA,NA,NA,NA,0.084268597,0,0.25280579,0,NA,NA,NA,NA,NA,1.18535,0.949790467,0,0,0,0,0,0,0,0.112627712,NA,NA,NA,NA,NA,NA,NA
YDL022C-A,NA,NA,NA,NA,0.180634658,0.265722836,0,0.276181137,NA,NA,NA,NA,NA,1.55447,0,0,0,0,0,0,0,0,0.114734186,NA,NA,NA,NA,NA,NA,NA
YDL247W,NA,NA,NA,NA,0.217829846,0.216934381,0.248661433,0.187893725,NA,NA,NA,NA,NA,5.51822,0.467110066,0,0,0,0,0,0,0,0.117202242,155.4004123,NA,NA,NA,NA,NA,NA
YHL050W-A,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,7.72615,0,0.215102274,0,0,0,1.290613645,0,0,0.118573608,NA,NA,NA,NA,NA,NA,NA
YDR269C,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0.338715,0.586290412,0.116585995,0,0,0,0,0.69951597,0,0.119451693,NA,NA,NA,NA,NA,NA,viable
YHR054C,NA,NA,NA,NA,0.240144466,0.24850699,0.213638696,0.258287712,NA,NA,NA,NA,NA,23.4016,0.089182203,0,0,0,0,0,0,0,0.120093639,461.03252,NA,NA,NA,NA,NA,NA
YJR037W,NA,NA,NA,NA,0.361409218,0.689218605,0.395009047,0,NA,NA,NA,NA,NA,4.78278,0,0,0,0,0,0,0,0,0.120540341,NA,NA,NA,NA,NA,NA,viable
Q0045,NA,NA,NA,NA,0.006847251,0.020541753,0,0,NA,NA,NA,NA,NA,NA,1.223728791,0.007081168,0.042487007,0,0,0,0,0,0.121020081,NA,NA,NA,NA,NA,NA,NA
YIR023C-A,NA,NA,NA,NA,0.35834777,0.20421292,0.234079436,0.636750956,NA,NA,NA,NA,NA,96.7081,0,0,0,0,0,0,0,0,0.123600619,1257.80412,NA,NA,NA,NA,NA,NA
YBL108C-A,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,31.1693,0,0,0,0,0,0,0,0,0.125516124,NA,NA,NA,NA,NA,NA,NA
YPR158W-B,NA,NA,NA,NA,0.180108352,0.200804207,0.14385762,0.19566323,NA,NA,NA,NA,NA,69.8977,0.52245682,0.0248521,0,0,0.088337483,0,0,0.060775119,0.127813926,630.9835395,NA,NA,NA,NA,NA,NA
YAL018C,NA,NA,NA,NA,0.381746462,0.40592016,0.387738942,0.351580282,NA,NA,NA,NA,NA,0.0989603,0.09711559,0,0,0,0,0,0,0,0.130754547,73.19193208,NA,NA,NA,NA,NA,viable
YLR308W,NA,NA,NA,NA,0.221033272,0.281852976,0.161537246,0.219709595,NA,NA,NA,NA,NA,0.208575,0.404596578,0,0,0,0,0,0,0,0.133411552,54.99971036,NA,NA,NA,NA,NA,viable
YER014C-A,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,52.8277,0.97916543,0.080019796,0,0,0.480118774,0,0,0,0.136315522,NA,NA,NA,NA,NA,NA,NA
YBR124W,NA,NA,NA,NA,0.061263876,0.183791628,0,0,NA,NA,NA,NA,NA,16.3282,1.055322741,0,0,0,0,0,0,0,0.138720601,NA,NA,NA,NA,NA,NA,inviable
YNL105W,NA,NA,NA,NA,0.437885296,0.46269221,0.530361798,0.32060188,NA,NA,NA,NA,NA,14.5134,0.221396379,0,0,0,0,0,0,0,0.141351295,335.4515333,NA,NA,NA,NA,NA,viable
YAL059C-A,NA,NA,NA,NA,0.059764962,0,0.179294887,0,NA,NA,NA,NA,NA,0,1.34722052,0,0,0,0,0,0,0,0.143307672,NA,NA,NA,NA,NA,NA,NA
YKL225W,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0.262165997,1.572995983,0,0,0,0,0,0.14455933,NA,NA,NA,NA,NA,NA,NA
YMR082C,NA,NA,NA,NA,0.261013006,0.185336096,0.212441841,0.385261082,NA,NA,NA,NA,NA,0,0.5320955,0,0,0,0,0,0,0,0.14461001,79.39701883,NA,NA,NA,NA,NA,viable
YFR057W,NA,NA,NA,NA,0.055439866,0,0.166319599,0,NA,NA,NA,NA,NA,0,0.208287383,0.199945031,0,0,0,0,0.497024505,0.702645678,0.145035505,79.39239132,NA,NA,NA,NA,NA,viable
YOR231C-A,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,144.483,0,0.265676973,0,0,0,0,0,1.594061837,0.146368011,NA,NA,NA,NA,NA,NA,NA
YLL047W,NA,NA,NA,NA,0.059695402,0,0,0.179086206,NA,NA,NA,NA,NA,1.13312,0,0.237587935,1.425527609,0,0,0,0,0,0.147434101,NA,NA,NA,NA,NA,NA,viable
YLR302C,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,1.569901598,0,0,0,0,0,0,0,0.147828273,NA,NA,NA,NA,NA,S/G2,NA
YJL222W,NA,NA,NA,NA,0.285690839,0.298809615,0.277270867,0.280992035,0.187102772,0.211547633,0.222206548,0.047471403,0.267185502,6.98372,0.102128007,0.032725635,0,0.196353812,0,0,0,0,0.155367144,91.39839489,NA,279,NA,NA,NA,NA
